yearsPlayed,age,G_all,weight,G_dh,birthCountry - Japan,height,birthCountry - Cuba,birthCountry - D.R.,birthCountry - Venezuela,birthCountry - Colombia,birthCountry - Jamaica,birthCountry - Honduras,birthCountry - France,birthCountry - V.I.,G_p,birthCountry - USA,NumPos,G_cf,G_rf,G_ss,G_2b,G_3b,G_c,G_lf
4.0,28.0,152.0,160.0,1.0,0,70.0,0,0,0,0,0,0,0,0,0.0,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,30.0,2.0,180.0,0.0,0,73.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,25.0,143.0,215.0,1.0,0,75.0,0,0,0,0,0,0,0,0,0.0,1,7.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
11.0,32.0,50.0,180.0,0.0,0,69.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,30.0,73.0,165.0,1.0,0,73.0,0,0,0,0,0,0,0,0,0.0,1,5.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
3.0,27.0,160.0,160.0,1.0,0,72.0,0,1,0,0,0,0,0,0,0.0,0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
12.0,35.0,67.83305583756345,195.0,1.0,0,72.0,0,0,0,0,0,0,0,0,1.0,1,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4.0,25.0,23.0,185.0,1.0,0,72.0,0,0,0,0,0,0,0,0,0.0,1,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
11.0,36.0,107.0,195.0,1.0,0,72.0,0,0,0,0,0,0,0,0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,25.0,36.0,197.0,0.0,0,73.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,26.0,161.0,175.0,0.0,0,71.0,0,0,0,0,0,0,0,0,0.0,1,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
11.0,34.0,42.0,185.0,0.0,0,73.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,27.0,117.0,175.0,1.0,0,75.0,0,0,0,0,0,0,0,0,0.0,1,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
12.0,36.0,124.0,200.0,1.0,0,75.0,0,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,29.0,149.0,198.0,0.0,0,72.0,0,0,0,0,0,0,0,0,0.0,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,27.0,49.0,185.0,0.0,0,73.0,0,0,0,0,0,0,0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,31.0,31.0,186.0,0.0,0,71.0,0,0,0,0,0,0,0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,32.0,69.0,185.0,1.0,0,73.0,0,0,0,0,0,0,0,0,0.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.0,32.0,156.0,165.0,1.0,0,70.0,0,0,0,0,0,0,0,0,0.0,1,5.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
4.0,28.0,57.0,190.0,0.0,0,73.0,0,0,0,0,0,0,0,0,0.0,1,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
16.0,38.0,151.0,200.0,1.0,0,74.0,0,0,0,0,0,0,0,0,0.0,1,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.0,28.0,154.0,215.0,1.0,0,75.0,0,0,0,0,0,0,0,0,0.0,1,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
13.0,37.0,78.0,175.0,1.0,0,75.0,0,0,0,0,0,0,0,0,0.0,1,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8.0,31.0,74.0,180.0,0.0,0,75.0,0,0,0,0,0,0,0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,32.0,137.0,190.0,0.0,0,75.0,0,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.0,26.0,67.83305583756345,205.0,1.0,0,75.0,0,0,0,0,0,0,0,0,1.0,1,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,30.0,145.0,190.0,0.0,0,72.0,0,0,0,0,0,0,0,0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,37.0,51.0,185.0,0.0,0,72.0,0,0,0,0,0,0,0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,30.0,36.0,195.0,0.0,0,75.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,29.0,140.0,210.0,1.0,0,75.0,0,0,0,0,0,0,0,0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.0,27.0,34.0,185.0,0.0,0,76.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,27.0,48.0,170.0,0.0,0,76.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,27.0,34.0,205.0,0.0,0,74.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,27.0,149.0,165.0,0.0,0,72.0,0,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8.0,28.0,152.0,160.0,0.0,0,71.0,0,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15.0,35.0,8.0,185.0,0.0,0,74.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,34.0,65.0,185.0,0.0,0,74.0,0,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.0,26.0,150.0,183.0,0.0,0,72.0,0,0,0,0,0,0,0,0,0.0,1,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
13.0,36.0,60.0,170.0,0.0,0,76.0,0,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,38.0,141.0,170.0,0.0,0,72.0,0,0,0,0,0,0,0,0,0.0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,24.0,100.0,205.0,0.0,0,75.0,0,0,0,0,0,0,0,0,0.0,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,27.0,49.0,235.0,0.0,0,77.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,29.0,54.0,175.0,0.0,0,70.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,27.0,148.0,175.0,0.0,0,71.0,0,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
12.0,36.0,135.0,175.0,0.0,0,70.0,0,0,0,0,0,0,0,0,0.0,1,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
9.0,31.0,38.0,195.0,0.0,0,75.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,33.0,67.83305583756345,180.0,1.0,0,74.0,0,0,0,0,0,0,0,0,1.0,0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18.0,41.0,32.0,185.0,0.0,0,73.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,29.0,57.0,195.0,0.0,0,74.0,0,0,0,0,0,0,0,0,0.0,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
10.0,33.0,107.0,175.0,0.0,0,73.0,0,0,0,0,0,0,0,0,0.0,1,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
19.0,38.0,35.0,170.0,0.0,0,74.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,30.0,36.0,210.0,0.0,0,74.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,30.0,64.0,195.0,0.0,0,73.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,31.0,44.0,180.0,0.0,0,73.0,0,0,0,0,0,0,0,0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.0,27.0,84.0,160.0,0.0,0,71.0,0,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10.0,31.0,119.0,180.0,0.0,0,72.0,0,0,0,0,0,0,0,0,0.0,1,4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
4.0,28.0,160.0,225.0,0.0,0,75.0,0,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,30.0,49.0,200.0,0.0,0,75.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,28.0,33.0,180.0,0.0,0,74.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,32.0,155.0,185.0,1.0,0,72.0,0,0,0,0,0,0,0,0,0.0,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5.0,28.0,131.0,160.0,0.0,0,66.0,0,0,0,0,0,0,0,0,0.0,0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1.0,23.0,29.0,215.0,0.0,0,78.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,23.0,32.0,205.0,0.0,0,72.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,32.0,110.0,175.0,1.0,0,69.0,0,0,0,0,0,0,0,0,0.0,1,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
5.0,26.0,33.0,215.0,0.0,0,78.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,33.0,67.83305583756345,200.0,1.0,0,76.0,0,0,0,0,0,0,0,0,1.0,1,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6.0,29.0,33.0,195.0,0.0,0,75.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,34.0,2.0,190.0,0.0,0,73.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,40.0,112.0,180.0,1.0,0,71.0,0,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,25.0,123.0,196.0,1.0,0,69.0,0,0,0,0,0,0,0,0,0.0,1,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
13.0,35.0,110.0,170.0,1.0,0,70.0,0,0,0,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,36.0,63.0,180.0,1.0,0,72.0,0,0,0,0,0,0,0,0,0.0,1,5.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
6.0,32.0,84.0,170.0,0.0,0,74.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,21.0,32.0,160.0,0.0,0,73.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,28.0,78.0,175.0,1.0,0,75.0,0,0,0,0,0,0,0,0,0.0,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11.0,34.0,115.0,190.0,0.0,0,72.0,0,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9.0,36.0,60.0,205.0,1.0,0,74.0,0,0,0,0,0,0,0,0,0.0,1,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9.0,30.0,141.0,190.0,0.0,0,75.0,0,0,0,0,0,0,0,0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,34.0,74.0,170.0,0.0,0,71.0,0,0,0,0,0,0,0,0,0.0,1,4.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
3.0,28.0,129.0,200.0,0.0,0,75.0,0,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,27.0,46.0,161.0,0.0,0,72.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,22.0,142.0,160.0,0.0,0,72.0,0,1,0,0,0,0,0,0,0.0,0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
13.0,36.0,67.83305583756345,200.0,1.0,0,76.0,0,0,0,0,0,0,0,0,1.0,1,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7.0,29.0,137.0,176.0,0.0,0,71.0,0,1,0,0,0,0,0,0,0.0,0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
2.0,27.0,37.0,190.0,0.0,0,75.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,31.0,32.0,185.0,0.0,0,73.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,40.0,17.0,175.0,0.0,0,73.0,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,31.0,147.0,165.0,0.0,0,70.0,0,0,0,0,0,0,0,0,0.0,1,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
4.0,25.0,121.0,185.0,0.0,0,72.0,0,0,0,0,0,0,0,0,0.0,0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
4.0,25.0,135.0,215.0,0.0,0,77.0,0,0,0,0,0,0,0,0,0.0,1,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4.0,26.0,64.0,225.0,0.0,0,77.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,39.0,35.0,195.0,0.0,0,72.0,0,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.0,26.0,2.0,200.0,0.0,0,73.0,0,1,0,0,0,0,0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,36.0,34.0,200.0,0.0,0,77.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,37.0,76.0,175.0,0.0,0,72.0,0,0,0,0,0,0,0,0,0.0,1,4.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
4.0,25.0,136.0,185.0,0.0,0,71.0,0,0,0,0,0,0,0,0,0.0,1,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
5.0,27.0,141.0,200.0,0.0,0,74.0,0,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5.0,25.0,35.0,180.0,0.0,0,71.0,0,0,0,0,0,0,0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,29.0,25.0,190.0,0.0,0,75.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,32.0,79.0,197.0,0.0,0,73.0,0,0,0,0,0,0,0,0,0.0,1,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
13.0,37.0,53.0,190.0,0.0,0,72.0,0,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.0,21.0,67.83305583756345,178.0,1.0,0,71.0,0,0,0,0,0,0,0,0,1.0,1,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4.0,25.0,157.0,210.0,0.0,0,76.0,0,0,0,0,0,0,0,0,0.0,1,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3.0,27.0,97.0,186.0,1.0,0,73.0,0,0,0,0,0,0,0,0,0.0,1,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5.0,28.0,34.0,185.0,0.0,0,76.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,31.0,67.83305583756345,175.0,1.0,0,71.0,0,0,0,0,0,0,0,0,1.0,1,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7.0,30.0,57.0,205.0,0.0,0,76.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,29.0,70.0,210.0,1.0,0,75.0,0,0,0,0,0,0,0,0,0.0,1,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3.0,27.0,40.0,195.0,0.0,0,74.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,27.0,160.0,180.0,1.0,0,72.0,0,0,0,0,0,0,0,0,0.0,1,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6.0,30.0,116.0,200.0,1.0,0,74.0,0,0,0,0,0,0,0,0,0.0,1,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4.0,25.0,158.0,200.0,1.0,0,76.0,0,0,0,0,0,0,0,0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,27.0,72.0,212.0,0.0,0,75.0,0,0,0,0,0,0,0,0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,25.0,161.0,178.0,0.0,0,68.0,0,0,0,0,0,0,0,0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,24.0,120.0,180.0,1.0,0,72.0,0,0,0,0,0,0,0,0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5.0,31.0,29.0,195.0,0.0,0,74.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,33.0,129.0,185.0,1.0,0,73.0,0,0,0,0,0,0,0,0,0.0,1,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3.0,30.0,37.0,215.0,0.0,0,80.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,27.0,138.0,175.0,1.0,0,72.0,0,0,0,0,0,0,0,0,0.0,1,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,25.0,36.0,200.0,0.0,0,76.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,35.0,29.0,200.0,0.0,0,77.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,36.0,154.0,165.0,1.0,0,74.0,0,0,0,0,0,0,0,0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,30.0,39.0,185.0,0.0,0,75.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,39.0,47.0,190.0,0.0,0,76.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,32.0,143.0,180.0,0.0,0,72.0,0,0,0,0,0,0,0,0,0.0,1,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
9.0,29.0,27.0,180.0,0.0,0,72.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,28.0,32.0,178.0,0.0,0,70.0,0,0,0,0,0,0,0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,27.0,95.0,180.0,1.0,0,72.0,0,0,0,0,0,0,0,0,0.0,1,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
10.0,31.0,79.0,180.0,1.0,0,73.0,0,0,0,0,0,0,0,0,0.0,1,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
10.0,33.0,38.0,170.0,0.0,0,71.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,29.0,140.0,185.0,1.0,0,72.0,0,0,0,0,0,0,0,0,0.0,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12.0,32.0,105.0,180.0,0.0,0,71.0,0,0,0,0,0,0,0,0,0.0,1,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
14.0,36.0,101.0,160.0,1.0,0,74.0,0,0,0,0,0,0,0,0,0.0,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8.0,28.0,88.0,160.0,0.0,0,71.0,0,0,0,0,0,0,0,0,0.0,0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
2.0,27.0,53.0,200.0,1.0,0,74.0,0,0,0,0,0,0,0,0,0.0,1,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17.0,36.0,143.0,193.0,1.0,0,71.0,0,0,0,0,0,0,0,0,0.0,1,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
10.0,33.0,22.0,215.0,0.0,0,76.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,33.0,24.0,194.0,0.0,0,75.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,30.0,122.0,165.0,1.0,0,72.0,0,0,0,0,0,0,0,0,0.0,1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5.0,29.0,156.0,178.0,0.0,0,72.0,0,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9.0,31.0,139.0,180.0,0.0,0,75.0,0,0,0,0,0,0,0,0,0.0,1,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
11.0,31.0,51.0,160.0,0.0,0,72.0,0,1,0,0,0,0,0,0,0.0,0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,23.0,67.83305583756345,210.0,1.0,0,76.0,0,0,0,0,0,0,0,0,1.0,1,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,34.0,9.0,165.0,0.0,0,71.0,0,0,0,0,0,0,0,0,0.0,1,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4.0,26.0,107.0,190.0,0.0,0,73.0,0,0,0,0,0,0,0,0,0.0,1,4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
6.0,26.0,29.0,200.0,0.0,0,75.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,29.0,147.0,185.0,0.0,0,74.0,0,0,0,0,0,0,0,0,0.0,1,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
5.0,29.0,67.83305583756345,194.0,1.0,0,76.0,0,0,0,0,0,0,1,0,1.0,0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5.0,31.0,49.0,200.0,0.0,0,77.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,30.0,42.0,185.0,0.0,0,70.0,0,0,0,0,0,0,0,0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7.0,28.0,24.0,195.0,0.0,0,73.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,26.0,150.0,160.0,0.0,0,68.0,0,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.0,30.0,63.0,190.0,0.0,0,72.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,31.0,42.0,190.0,0.0,0,76.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,31.0,24.0,185.0,0.0,0,72.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,30.0,32.0,200.0,0.0,0,74.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,28.0,155.0,220.0,0.0,0,75.0,0,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8.0,32.0,68.0,175.0,0.0,0,71.0,0,0,0,0,0,0,0,0,0.0,1,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
13.0,34.0,70.0,175.0,0.0,0,71.0,0,0,0,0,0,0,0,0,0.0,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
15.0,36.0,142.0,190.0,1.0,0,73.0,0,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,29.0,48.0,180.0,0.0,0,72.0,0,0,0,0,0,0,0,0,0.0,1,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5.0,27.0,8.0,200.0,0.0,0,77.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,27.0,30.0,210.0,0.0,0,77.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,35.0,127.0,190.0,1.0,0,71.0,0,0,0,0,0,0,0,0,0.0,1,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
10.0,35.0,34.0,161.0,0.0,0,71.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,32.0,92.0,200.0,1.0,0,74.0,0,0,0,0,0,0,0,0,0.0,1,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.0,27.0,143.0,180.0,1.0,0,70.0,0,0,0,0,0,0,0,0,0.0,1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
8.0,31.0,67.83305583756345,195.0,1.0,0,72.0,0,0,0,0,0,0,0,0,1.0,1,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.0,24.0,159.0,175.0,0.0,0,72.0,0,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,25.0,156.0,175.0,0.0,0,73.0,0,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11.0,35.0,3.0,180.0,0.0,0,73.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,46.0,33.0,180.0,0.0,0,73.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
